"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2025-07-14 13:35:04","7295967717","ADAUSDT","Stop-Limit","BUY","0.7531","50ADA","2025-07-14 13:38:01","50ADA","0.7531","37.655USDT","FILLED"
"2025-07-14 13:15:04","7295825709","ADAUSDT","Stop-Limit","SELL","0.75","100ADA","2025-07-14 13:17:39","100ADA","0.75","75USDT","FILLED"
"2025-07-14 13:10:04","7295801347","ADAUSDT","Stop-Limit","SELL","0.7507","50ADA","2025-07-14 13:11:54","50ADA","0.7507","37.535USDT","FILLED"
"2025-07-14 12:50:04","7295707240","ADAUSDT","Stop-Limit","BUY","0.7478","150ADA","2025-07-14 12:52:01","150ADA","0.7478","112.17USDT","FILLED"
"2025-07-14 12:45:04","7295681509","ADAUSDT","Stop-Limit","BUY","0.7474","100ADA","2025-07-14 12:49:16","100ADA","0.7474","74.74USDT","FILLED"
"2025-07-14 12:40:04","7295649470","ADAUSDT","Stop-Limit","BUY","0.7485","50ADA","2025-07-14 12:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 11:45:04","7295272434","ADAUSDT","Stop-Limit","BUY","0.7495","150ADA","2025-07-14 11:45:32","150ADA","0.7495","112.425USDT","FILLED"
"2025-07-14 11:35:04","7295209025","ADAUSDT","Stop-Limit","BUY","0.7492","50ADA","2025-07-14 11:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 10:45:04","7294874013","ADAUSDT","Stop-Limit","SELL","0.7541","50ADA","2025-07-14 10:46:59","50ADA","0.7541","37.705USDT","FILLED"
"2025-07-14 10:20:04","7294727140","ADAUSDT","Stop-Limit","BUY","0.7516","150ADA","2025-07-14 10:25:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 10:15:04","7294694345","ADAUSDT","Stop-Limit","BUY","0.7517","100ADA","2025-07-14 10:20:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 10:10:04","7294666462","ADAUSDT","Stop-Limit","BUY","0.7533","50ADA","2025-07-14 10:15:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 09:50:04","7294518979","ADAUSDT","Stop-Limit","SELL","0.7569","150ADA","2025-07-14 09:50:13","150ADA","0.7569","113.535USDT","FILLED"
"2025-07-14 09:45:04","7294468814","ADAUSDT","Stop-Limit","SELL","0.7606","100ADA","2025-07-14 09:47:38","100ADA","0.7606","76.06USDT","FILLED"
"2025-07-14 09:40:04","7294417688","ADAUSDT","Stop-Limit","SELL","0.7586","50ADA","2025-07-14 09:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 09:00:04","7294173035","ADAUSDT","Stop-Limit","SELL","0.7547","50ADA","2025-07-14 09:00:16","50ADA","0.7547","37.735USDT","FILLED"
"2025-07-14 08:40:04","7294017610","ADAUSDT","Stop-Limit","BUY","0.7535","250ADA","2025-07-14 08:41:02","250ADA","0.7535","188.375USDT","FILLED"
"2025-07-14 08:35:04","7293984821","ADAUSDT","Stop-Limit","BUY","0.7537","200ADA","2025-07-14 08:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 08:30:04","7293951929","ADAUSDT","Stop-Limit","BUY","0.7526","150ADA","2025-07-14 08:32:28","150ADA","0.7526","112.89USDT","FILLED"
"2025-07-14 08:25:04","7293920196","ADAUSDT","Stop-Limit","BUY","0.7545","100ADA","2025-07-14 08:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 08:20:04","7293871636","ADAUSDT","Stop-Limit","BUY","0.7549","50ADA","2025-07-14 08:25:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 07:35:04","7293510853","ADAUSDT","Stop-Limit","SELL","0.7579","250ADA","2025-07-14 07:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 07:30:04","7293479010","ADAUSDT","Stop-Limit","SELL","0.7557","200ADA","2025-07-14 07:35:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 07:25:04","7293457629","ADAUSDT","Stop-Limit","SELL","0.7563","150ADA","2025-07-14 07:25:09","150ADA","0.7563","113.445USDT","FILLED"
"2025-07-14 07:20:04","7293435091","ADAUSDT","Stop-Limit","SELL","0.7569","100ADA","2025-07-14 07:23:46","100ADA","0.7569","75.69USDT","FILLED"
"2025-07-14 07:15:04","7293406081","ADAUSDT","Stop-Limit","SELL","0.7563","50ADA","2025-07-14 07:20:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 06:55:04","7293301112","ADAUSDT","Stop-Limit","BUY","0.7527","50ADA","2025-07-14 07:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 06:20:04","7293089847","ADAUSDT","Stop-Limit","BUY","0.754","250ADA","2025-07-14 06:23:06","250ADA","0.754","188.5USDT","FILLED"
"2025-07-14 06:15:04","7293046445","ADAUSDT","Stop-Limit","BUY","0.7524","200ADA","2025-07-14 06:15:31","200ADA","0.7524","150.48USDT","FILLED"
"2025-07-14 06:10:05","7292992765","ADAUSDT","Stop-Limit","BUY","0.7549","150ADA","2025-07-14 06:15:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 06:05:04","7292946538","ADAUSDT","Stop-Limit","BUY","0.7557","100ADA","2025-07-14 06:10:04","0ADA","0","0USDT","CANCELED"
"2025-07-14 06:00:04","7292884744","ADAUSDT","Stop-Limit","BUY","0.7556","50ADA","2025-07-14 06:00:15","50ADA","0.7556","37.78USDT","FILLED"
"2025-07-14 05:40:04","7292635912","ADAUSDT","Stop-Limit","SELL","0.7637","50ADA","2025-07-14 05:40:15","50ADA","0.7637","38.185USDT","FILLED"
"2025-07-14 05:20:04","7292464082","ADAUSDT","Stop-Limit","BUY","0.7636","50ADA","2025-07-14 05:24:36","50ADA","0.7636","38.18USDT","FILLED"
"2025-07-14 04:55:03","7292332860","ADAUSDT","Stop-Limit","BUY","0.7654","50ADA","2025-07-14 05:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 04:35:04","7292234305","ADAUSDT","Stop-Limit","SELL","0.763","150ADA","2025-07-14 04:36:47","150ADA","0.763","114.45USDT","FILLED"
"2025-07-14 04:25:04","7292176081","ADAUSDT","Stop-Limit","SELL","0.762","50ADA","2025-07-14 04:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 03:30:04","7291719155","ADAUSDT","Stop-Limit","SELL","0.7595","150ADA","2025-07-14 03:35:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 03:25:04","7291686015","ADAUSDT","Stop-Limit","SELL","0.7587","100ADA","2025-07-14 03:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 03:20:04","7291652260","ADAUSDT","Stop-Limit","SELL","0.7595","50ADA","2025-07-14 03:21:38","50ADA","0.7595","37.975USDT","FILLED"
"2025-07-14 02:45:04","7291406799","ADAUSDT","Stop-Limit","SELL","0.7548","200ADA","2025-07-14 02:48:31","200ADA","0.7548","150.96USDT","FILLED"
"2025-07-14 02:40:05","7291378988","ADAUSDT","Stop-Limit","SELL","0.7546","150ADA","2025-07-14 02:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 02:35:04","7291345786","ADAUSDT","Stop-Limit","SELL","0.7545","100ADA","2025-07-14 02:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 02:30:04","7291288418","ADAUSDT","Stop-Limit","SELL","0.755","50ADA","2025-07-14 02:34:14","50ADA","0.755","37.75USDT","FILLED"
"2025-07-14 01:45:04","7290914596","ADAUSDT","Stop-Limit","SELL","0.7515","300ADA","2025-07-14 01:45:09","300ADA","0.7515","225.45USDT","FILLED"
"2025-07-14 01:40:05","7290870193","ADAUSDT","Stop-Limit","SELL","0.7509","250ADA","2025-07-14 01:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 01:35:04","7290825491","ADAUSDT","Stop-Limit","SELL","0.7507","200ADA","2025-07-14 01:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 01:30:04","7290763311","ADAUSDT","Stop-Limit","SELL","0.751","150ADA","2025-07-14 01:32:11","150ADA","0.751","112.65USDT","FILLED"
"2025-07-14 01:25:05","7290695591","ADAUSDT","Stop-Limit","SELL","0.749","100ADA","2025-07-14 01:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 01:20:04","7290626828","ADAUSDT","Stop-Limit","SELL","0.7446","50ADA","2025-07-14 01:25:04","0ADA","0","0USDT","CANCELED"
"2025-07-14 00:30:04","7290273469","ADAUSDT","Stop-Limit","SELL","0.7435","150ADA","2025-07-14 00:30:05","150ADA","0.7435","111.525USDT","FILLED"
"2025-07-14 00:25:04","7290226826","ADAUSDT","Stop-Limit","SELL","0.7408","100ADA","2025-07-14 00:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-14 00:20:04","7290186426","ADAUSDT","Stop-Limit","SELL","0.7408","50ADA","2025-07-14 00:21:27","50ADA","0.7408","37.04USDT","FILLED"
"2025-07-13 23:25:04","7289879095","ADAUSDT","Stop-Limit","SELL","0.7344","50ADA","2025-07-13 23:28:28","50ADA","0.7344","36.72USDT","FILLED"
"2025-07-13 22:55:04","7289728000","ADAUSDT","Stop-Limit","SELL","0.7324","100ADA","2025-07-13 22:59:29","100ADA","0.7324","73.24USDT","FILLED"
"2025-07-13 22:50:04","7289710703","ADAUSDT","Stop-Limit","SELL","0.7332","50ADA","2025-07-13 22:50:57","50ADA","0.7332","36.66USDT","FILLED"
"2025-07-13 22:20:04","7289546889","ADAUSDT","Stop-Limit","BUY","0.7328","50ADA","2025-07-13 22:25:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:55:04","7289384982","ADAUSDT","Stop-Limit","BUY","0.7364","550ADA","2025-07-13 21:55:20","550ADA","0.7364","405.02USDT","FILLED"
"2025-07-13 21:45:05","7289349894","ADAUSDT","Stop-Limit","BUY","0.7331","450ADA","2025-07-13 21:45:29","450ADA","0.7331","329.895USDT","FILLED"
"2025-07-13 21:40:04","7289328117","ADAUSDT","Stop-Limit","BUY","0.7396","400ADA","2025-07-13 21:45:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:35:04","7289276483","ADAUSDT","Stop-Limit","BUY","0.7421","350ADA","2025-07-13 21:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:25:04","7289244904","ADAUSDT","Stop-Limit","BUY","0.7418","250ADA","2025-07-13 21:30:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:20:04","7289233569","ADAUSDT","Stop-Limit","BUY","0.7419","200ADA","2025-07-13 21:25:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:15:05","7289218027","ADAUSDT","Stop-Limit","BUY","0.7428","150ADA","2025-07-13 21:20:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:10:04","7289206405","ADAUSDT","Stop-Limit","BUY","0.7442","100ADA","2025-07-13 21:15:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 21:05:04","7289190231","ADAUSDT","Stop-Limit","BUY","0.7451","50ADA","2025-07-13 21:10:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 20:45:04","7289131933","ADAUSDT","Stop-Limit","SELL","0.7449","100ADA","2025-07-13 20:45:53","100ADA","0.7449","74.49USDT","FILLED"
"2025-07-13 20:40:04","7289113737","ADAUSDT","Stop-Limit","SELL","0.7454","50ADA","2025-07-13 20:40:26","50ADA","0.7454","37.27USDT","FILLED"
"2025-07-13 20:20:04","7289043131","ADAUSDT","Stop-Limit","BUY","0.7463","250ADA","2025-07-13 20:25:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 20:15:04","7289022732","ADAUSDT","Stop-Limit","BUY","0.7443","200ADA","2025-07-13 20:17:16","200ADA","0.7443","148.86USDT","FILLED"
"2025-07-13 20:05:05","7288982968","ADAUSDT","Stop-Limit","BUY","0.7456","100ADA","2025-07-13 20:10:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 20:00:04","7288953211","ADAUSDT","Stop-Limit","BUY","0.7484","50ADA","2025-07-13 20:05:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 19:20:05","7288769382","ADAUSDT","Stop-Limit","BUY","0.745","100ADA","2025-07-13 19:20:07","100ADA","0.745","74.5USDT","FILLED"
"2025-07-13 19:15:04","7288753995","ADAUSDT","Stop-Limit","BUY","0.7451","50ADA","2025-07-13 19:20:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 18:45:05","7288632950","ADAUSDT","Stop-Limit","SELL","0.7472","250ADA","2025-07-13 18:47:25","250ADA","0.7472","186.8USDT","FILLED"
"2025-07-13 18:40:04","7288613399","ADAUSDT","Stop-Limit","SELL","0.7463","200ADA","2025-07-13 18:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 18:35:04","7288586761","ADAUSDT","Stop-Limit","SELL","0.7452","150ADA","2025-07-13 18:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 18:30:04","7288565080","ADAUSDT","Stop-Limit","SELL","0.7433","100ADA","2025-07-13 18:35:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 18:25:04","7288543362","ADAUSDT","Stop-Limit","SELL","0.7421","50ADA","2025-07-13 18:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 17:45:04","7288387809","ADAUSDT","Stop-Limit","SELL","0.7417","250ADA","2025-07-13 17:45:13","250ADA","0.7417","185.425USDT","FILLED"
"2025-07-13 17:40:05","7288373489","ADAUSDT","Stop-Limit","SELL","0.7416","200ADA","2025-07-13 17:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 17:35:04","7288354515","ADAUSDT","Stop-Limit","SELL","0.7398","150ADA","2025-07-13 17:40:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 17:30:04","7288330444","ADAUSDT","Stop-Limit","SELL","0.7388","100ADA","2025-07-13 17:35:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 17:25:04","7288312994","ADAUSDT","Stop-Limit","SELL","0.7363","50ADA","2025-07-13 17:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 17:05:04","7288205222","ADAUSDT","Stop-Limit","BUY","0.7364","300ADA","2025-07-13 17:09:03","300ADA","0.7364","220.92USDT","FILLED"
"2025-07-13 17:00:04","7288164522","ADAUSDT","Stop-Limit","BUY","0.7363","250ADA","2025-07-13 17:03:01","250ADA","0.7363","184.075USDT","FILLED"
"2025-07-13 16:55:04","7288140421","ADAUSDT","Stop-Limit","BUY","0.7369","200ADA","2025-07-13 17:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 16:50:04","7288103697","ADAUSDT","Stop-Limit","BUY","0.7385","150ADA","2025-07-13 16:55:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 16:45:05","7288063378","ADAUSDT","Stop-Limit","BUY","0.7405","100ADA","2025-07-13 16:50:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 16:40:04","7288037399","ADAUSDT","Stop-Limit","BUY","0.7406","50ADA","2025-07-13 16:45:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 15:55:04","7287762919","ADAUSDT","Stop-Limit","BUY","0.7427","150ADA","2025-07-13 16:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 15:53:06","7287752443","ADAUSDT","Stop-Limit","BUY","0.7411","100ADA","2025-07-13 15:53:26","100ADA","0.7411","74.11USDT","FILLED"
"2025-07-13 15:45:04","7287695666","ADAUSDT","Stop-Limit","BUY","0.7422","50ADA","2025-07-13 15:50:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 15:25:04","7287506465","ADAUSDT","Stop-Limit","SELL","0.7495","100ADA","2025-07-13 15:25:09","100ADA","0.7495","74.95USDT","FILLED"
"2025-07-13 15:20:04","7287459101","ADAUSDT","Stop-Limit","SELL","0.7498","50ADA","2025-07-13 15:24:28","50ADA","0.7498","37.49USDT","FILLED"
"2025-07-13 15:00:04","7287282160","ADAUSDT","Stop-Limit","BUY","0.7455","100ADA","2025-07-13 15:00:09","100ADA","0.7455","74.55USDT","FILLED"
"2025-07-13 14:55:32","7287253727","ADAUSDT","Stop-Limit","BUY","0.7449","50ADA","2025-07-13 14:56:51","50ADA","0.7449","37.245USDT","FILLED"
"2025-07-13 14:55:04","7287249715","ADAUSDT","Stop-Limit","BUY","0.7449","50ADA","2025-07-13 14:55:31","0ADA","0","0USDT","CANCELED"
"2025-07-13 14:00:04","7286655470","ADAUSDT","Stop-Limit","SELL","0.7432","40ADA","2025-07-13 14:02:06","40ADA","0.7432","29.728USDT","FILLED"
"2025-07-13 13:55:04","7286629309","ADAUSDT","Stop-Limit","SELL","0.7426","30ADA","2025-07-13 14:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 13:50:04","7286595672","ADAUSDT","Stop-Limit","SELL","0.7395","20ADA","2025-07-13 13:55:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 13:45:04","7286550991","ADAUSDT","Stop-Limit","SELL","0.7388","10ADA","2025-07-13 13:50:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 12:45:05","7286178823","ADAUSDT","Stop-Limit","SELL","0.7356","60ADA","2025-07-13 12:46:26","60ADA","0.7356","44.136USDT","FILLED"
"2025-07-13 12:40:04","7286151262","ADAUSDT","Stop-Limit","SELL","0.7325","50ADA","2025-07-13 12:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 12:35:04","7286125541","ADAUSDT","Stop-Limit","SELL","0.7323","40ADA","2025-07-13 12:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 12:30:04","7286094901","ADAUSDT","Stop-Limit","SELL","0.7336","30ADA","2025-07-13 12:30:15","30ADA","0.7336","22.008USDT","FILLED"
"2025-07-13 12:25:05","7286078928","ADAUSDT","Stop-Limit","SELL","0.7331","20ADA","2025-07-13 12:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 12:20:04","7286055386","ADAUSDT","Stop-Limit","SELL","0.7321","10ADA","2025-07-13 12:25:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 11:40:04","7285887248","ADAUSDT","Stop-Limit","SELL","0.7285","40ADA","2025-07-13 11:41:06","40ADA","0.7285","29.14USDT","FILLED"
"2025-07-13 11:35:05","7285872968","ADAUSDT","Stop-Limit","SELL","0.7288","30ADA","2025-07-13 11:36:10","30ADA","0.7288","21.864USDT","FILLED"
"2025-07-13 11:30:04","7285854574","ADAUSDT","Stop-Limit","SELL","0.7278","20ADA","2025-07-13 11:35:04","0ADA","0","0USDT","CANCELED"
"2025-07-13 11:25:04","7285839177","ADAUSDT","Stop-Limit","SELL","0.7265","10ADA","2025-07-13 11:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 11:05:04","7285771786","ADAUSDT","Stop-Limit","BUY","0.7278","60ADA","2025-07-13 11:05:04","60ADA","0.7278","43.668USDT","FILLED"
"2025-07-13 11:00:04","7285752820","ADAUSDT","Stop-Limit","BUY","0.7261","50ADA","2025-07-13 11:00:45","50ADA","0.7261","36.305USDT","FILLED"
"2025-07-13 10:55:04","7285732025","ADAUSDT","Stop-Limit","BUY","0.728","40ADA","2025-07-13 11:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 10:50:04","7285703850","ADAUSDT","Stop-Limit","BUY","0.7297","30ADA","2025-07-13 10:55:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 10:45:04","7285674894","ADAUSDT","Stop-Limit","BUY","0.7304","20ADA","2025-07-13 10:50:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 10:40:04","7285662352","ADAUSDT","Stop-Limit","BUY","0.732","10ADA","2025-07-13 10:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 10:20:04","7285577677","ADAUSDT","Stop-Limit","SELL","0.7326","20ADA","2025-07-13 10:20:35","20ADA","0.7326","14.652USDT","FILLED"
"2025-07-13 10:15:04","7285557672","ADAUSDT","Stop-Limit","SELL","0.7328","10ADA","2025-07-13 10:18:32","10ADA","0.7328","7.328USDT","FILLED"
"2025-07-13 09:55:04","7285461507","ADAUSDT","Stop-Limit","BUY","0.7318","50ADA","2025-07-13 10:00:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 09:50:04","7285445637","ADAUSDT","Stop-Limit","BUY","0.7332","40ADA","2025-07-13 09:55:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 09:45:04","7285424258","ADAUSDT","Stop-Limit","BUY","0.733","30ADA","2025-07-13 09:45:08","30ADA","0.733","21.99USDT","FILLED"
"2025-07-13 09:40:04","7285400752","ADAUSDT","Stop-Limit","BUY","0.7349","20ADA","2025-07-13 09:45:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 09:35:04","7285365904","ADAUSDT","Stop-Limit","BUY","0.7347","10ADA","2025-07-13 09:35:36","10ADA","0.7347","7.347USDT","FILLED"
"2025-07-13 09:10:04","7285247961","ADAUSDT","Stop-Limit","BUY","0.7393","20ADA","2025-07-13 09:15:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 09:05:04","7285222145","ADAUSDT","Stop-Limit","BUY","0.7405","10ADA","2025-07-13 09:10:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 08:15:04","7284904989","ADAUSDT","Stop-Limit","SELL","0.7375","10ADA","2025-07-13 08:20:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 07:55:04","7284794003","ADAUSDT","Stop-Limit","BUY","0.7395","10ADA","2025-07-13 07:56:34","10ADA","0.7395","7.395USDT","FILLED"
"2025-07-13 07:35:05","7284681069","ADAUSDT","Stop-Limit","SELL","0.7385","10ADA","2025-07-13 07:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 07:15:04","7284516086","ADAUSDT","Stop-Limit","BUY","0.7412","20ADA","2025-07-13 07:16:20","20ADA","0.7412","14.824USDT","FILLED"
"2025-07-13 07:10:04","7284485036","ADAUSDT","Stop-Limit","BUY","0.7407","10ADA","2025-07-13 07:14:22","10ADA","0.7407","7.407USDT","FILLED"
"2025-07-13 06:45:04","7284302893","ADAUSDT","Stop-Limit","SELL","0.7414","50ADA","2025-07-13 06:45:40","50ADA","0.7414","37.07USDT","FILLED"
"2025-07-13 06:40:04","7284258685","ADAUSDT","Stop-Limit","SELL","0.7414","40ADA","2025-07-13 06:41:41","40ADA","0.7414","29.656USDT","FILLED"
"2025-07-13 06:35:04","7284185236","ADAUSDT","Stop-Limit","SELL","0.7346","30ADA","2025-07-13 06:40:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 06:30:04","7284122345","ADAUSDT","Stop-Limit","SELL","0.7341","20ADA","2025-07-13 06:35:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 06:25:04","7284089753","ADAUSDT","Stop-Limit","SELL","0.731","10ADA","2025-07-13 06:30:03","0ADA","0","0USDT","CANCELED"
"2025-07-13 06:05:04","7283954906","ADAUSDT","Stop-Limit","BUY","0.7257","10ADA","2025-07-13 06:05:24","10ADA","0.7257","7.257USDT","FILLED"
"2025-07-13 05:35:04","7283826619","ADAUSDT","Stop-Limit","BUY","0.7264","20ADA","2025-07-13 05:36:02","20ADA","0.7264","14.528USDT","FILLED"
"2025-07-13 05:15:03","7283741498","ADAUSDT","Stop-Limit","SELL","0.7246","60ADA","2025-07-13 05:15:31","60ADA","0.7246","43.476USDT","FILLED"
"2025-07-13 05:10:03","7283717407","ADAUSDT","Stop-Limit","SELL","0.7247","50ADA","2025-07-13 05:15:02","0ADA","0","0USDT","CANCELED"
"2025-07-13 05:05:03","7283690899","ADAUSDT","Stop-Limit","SELL","0.7247","50ADA","2025-07-13 05:06:02","50ADA","0.7247","36.235USDT","FILLED"
"2025-07-13 05:00:03","7283660232","ADAUSDT","Stop-Limit","SELL","0.7264","30ADA","2025-07-13 05:01:10","30ADA","0.7264","21.792USDT","FILLED"
"2025-07-13 04:55:03","7283639016","ADAUSDT","Stop-Limit","SELL","0.7264","30ADA","2025-07-13 05:00:02","0ADA","0","0USDT","CANCELED"
"2025-07-13 04:50:03","7283622869","ADAUSDT","Stop-Limit","SELL","0.7219","20ADA","2025-07-13 04:55:02","0ADA","0","0USDT","CANCELED"
"2025-07-13 04:18:49","7283462935","ADAUSDT","Stop-Limit","BUY","0.719","20ADA","2025-07-13 04:19:45","20ADA","0.719","14.38USDT","FILLED"
"2025-07-13 04:16:39","7283453048","ADAUSDT","Stop-Limit","BUY","0.719","20ADA","2025-07-13 04:18:48","0ADA","0","0USDT","CANCELED"
"2025-07-13 04:15:13","7283444450","ADAUSDT","Stop-Limit","BUY","0.719","20ADA","2025-07-13 04:16:38","0ADA","0","0USDT","CANCELED"
"2025-07-13 04:15:03","7283443263","ADAUSDT","Stop-Limit","BUY","0.719","20ADA","2025-07-13 04:15:12","0ADA","0","0USDT","CANCELED"
"2025-07-13 04:10:03","7283418803","ADAUSDT","Stop-Limit","BUY","0.7186","10ADA","2025-07-13 04:10:31","10ADA","0.7186","7.186USDT","FILLED"
"2025-07-13 03:51:41","7283343503","ADAUSDT","Stop-Limit","SELL","0.7191","20ADA","2025-07-13 03:54:35","0ADA","0","0USDT","CANCELED"
"2025-07-13 03:50:03","7283336259","ADAUSDT","Stop-Limit","SELL","0.7191","20ADA","2025-07-13 03:51:40","0ADA","0","0USDT","CANCELED"
"2025-07-13 03:45:03","7283316456","ADAUSDT","Stop-Limit","SELL","0.7197","10ADA","2025-07-13 03:48:21","10ADA","0.7197","7.197USDT","FILLED"
"2025-07-13 03:25:14","7283237721","ADAUSDT","Stop-Limit","BUY","0.7199","10ADA","2025-07-13 03:28:02","10ADA","0.7199","7.199USDT","FILLED"
"2025-07-13 03:25:03","7283236707","ADAUSDT","Stop-Limit","BUY","0.7199","10ADA","2025-07-13 03:25:13","0ADA","0","0USDT","CANCELED"
"2025-07-13 03:05:03","7283156669","ADAUSDT","Stop-Limit","SELL","0.719","20ADA","2025-07-13 03:07:04","20ADA","0.719","14.38USDT","FILLED"
"2025-07-13 02:40:03","7283028307","ADAUSDT","Stop-Limit","BUY","0.7132","30ADA","2025-07-13 02:41:41","30ADA","0.7132","21.396USDT","FILLED"
"2025-07-13 02:35:03","7283003942","ADAUSDT","Stop-Limit","BUY","0.714","20ADA","2025-07-13 02:40:02","0ADA","0","0USDT","CANCELED"
"2025-07-13 02:34:25","7283000190","ADAUSDT","Stop-Limit","BUY","0.7137","10ADA","2025-07-13 02:35:02","0ADA","0","0USDT","CANCELED"
"2025-07-13 01:00:03","7282520336","ADAUSDT","Stop-Limit","SELL","0.7068","10ADA","2025-07-13 01:10:19","0ADA","0","0USDT","CANCELED"
